# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         1.946003
# Static polarizability (from sum rule) =         6.942427 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.29178964E+00      0.25298528E-01     -0.37770804E-07      0.15904856E-02      0.17563060E+00
      0.29215714E+00      0.26007091E-01     -0.37183381E-07      0.15937060E-02      0.18054968E+00
      0.29252463E+00      0.26712193E-01     -0.36464456E-07      0.15964495E-02      0.18544472E+00
      0.29289212E+00      0.27412516E-01     -0.35615022E-07      0.15987058E-02      0.19030659E+00
      0.29325962E+00      0.28106711E-01     -0.34636099E-07      0.16004650E-02      0.19512592E+00
      0.29362711E+00      0.28793395E-01     -0.33528745E-07      0.16017179E-02      0.19989310E+00
      0.29399460E+00      0.29471158E-01     -0.32294078E-07      0.16024560E-02      0.20459836E+00
      0.29436210E+00      0.30138565E-01     -0.30933284E-07      0.16026713E-02      0.20923171E+00
      0.29472959E+00      0.30794158E-01     -0.29447639E-07      0.16023566E-02      0.21378304E+00
      0.29509708E+00      0.31436462E-01     -0.27838526E-07      0.16015055E-02      0.21824213E+00
      0.29546458E+00      0.32063988E-01     -0.26107444E-07      0.16001120E-02      0.22259862E+00
      0.29583207E+00      0.32675239E-01     -0.24256032E-07      0.15981712E-02      0.22684212E+00
      0.29619956E+00      0.33268711E-01     -0.22286079E-07      0.15956789E-02      0.23096220E+00
      0.29656706E+00      0.33842899E-01     -0.20199545E-07      0.15926315E-02      0.23494840E+00
      0.29693455E+00      0.34396305E-01     -0.17998569E-07      0.15890264E-02      0.23879032E+00
      0.29730204E+00      0.34927438E-01     -0.15685490E-07      0.15848618E-02      0.24247762E+00
      0.29766954E+00      0.35434820E-01     -0.13262856E-07      0.15801366E-02      0.24600003E+00
      0.29803703E+00      0.35916997E-01     -0.10733440E-07      0.15748507E-02      0.24934746E+00
      0.29840452E+00      0.36372537E-01     -0.81002511E-08      0.15690047E-02      0.25250996E+00
      0.29877202E+00      0.36800038E-01     -0.53665477E-08      0.15626002E-02      0.25547782E+00
      0.29913951E+00      0.37198136E-01     -0.25358454E-08      0.15556395E-02      0.25824155E+00
      0.29950700E+00      0.37565510E-01      0.38807126E-09      0.15481259E-02      0.26079197E+00
      0.29987450E+00      0.37900885E-01      0.34011413E-08      0.15400635E-02      0.26312025E+00
      0.30024199E+00      0.38203040E-01      0.64990195E-08      0.15314573E-02      0.26521791E+00
      0.30060948E+00      0.38470815E-01      0.96770702E-08      0.15223131E-02      0.26707690E+00
      0.30097698E+00      0.38703116E-01      0.12930363E-07      0.15126375E-02      0.26868960E+00
      0.30134447E+00      0.38898919E-01      0.16253667E-07      0.15024382E-02      0.27004893E+00
      0.30171196E+00      0.39057278E-01      0.19641453E-07      0.14917234E-02      0.27114831E+00
      0.30207945E+00      0.39177333E-01      0.23087886E-07      0.14805024E-02      0.27198177E+00
      0.30244695E+00      0.39258311E-01      0.26586833E-07      0.14687852E-02      0.27254395E+00
      0.30281444E+00      0.39299535E-01      0.30131860E-07      0.14565825E-02      0.27283014E+00
      0.30318193E+00      0.39300428E-01      0.33716235E-07      0.14439061E-02      0.27283634E+00
      0.30354943E+00      0.39260522E-01      0.37332937E-07      0.14307682E-02      0.27255930E+00
      0.30391692E+00      0.39179458E-01      0.40974660E-07      0.14171819E-02      0.27199653E+00
      0.30428441E+00      0.39056995E-01      0.44633819E-07      0.14031611E-02      0.27114635E+00
      0.30465191E+00      0.38893014E-01      0.48302565E-07      0.13887204E-02      0.27000794E+00
      0.30501940E+00      0.38687521E-01      0.51972789E-07      0.13738749E-02      0.26858134E+00
      0.30538689E+00      0.38440657E-01      0.55636140E-07      0.13586406E-02      0.26686753E+00
      0.30575439E+00      0.38152693E-01      0.59284035E-07      0.13430340E-02      0.26486839E+00
      0.30612188E+00      0.37824044E-01      0.62907678E-07      0.13270722E-02      0.26258680E+00
      0.30648937E+00      0.37455266E-01      0.66498072E-07      0.13107728E-02      0.26002662E+00
      0.30685687E+00      0.37047059E-01      0.70046043E-07      0.12941542E-02      0.25719272E+00
      0.30722436E+00      0.36600276E-01      0.73542253E-07      0.12772351E-02      0.25409101E+00
      0.30759185E+00      0.36115919E-01      0.76977226E-07      0.12600346E-02      0.25072845E+00
      0.30795935E+00      0.35595145E-01      0.80341367E-07      0.12425726E-02      0.24711306E+00
      0.30832684E+00      0.35039264E-01      0.83624985E-07      0.12248691E-02      0.24325395E+00
      0.30869433E+00      0.34449746E-01      0.86818320E-07      0.12069445E-02      0.23916132E+00
      0.30906183E+00      0.33828215E-01      0.89911562E-07      0.11888196E-02      0.23484645E+00
      0.30942932E+00      0.33176455E-01      0.92894886E-07      0.11705157E-02      0.23032173E+00
      0.30979681E+00      0.32496407E-01      0.95758472E-07      0.11520541E-02      0.22560062E+00
      0.31016431E+00      0.31790170E-01      0.98492534E-07      0.11334564E-02      0.22069769E+00
      0.31053180E+00      0.31059996E-01      0.10108735E-06      0.11147445E-02      0.21562858E+00
      0.31089929E+00      0.30308294E-01      0.10353329E-06      0.10959404E-02      0.21041002E+00
      0.31126679E+00      0.29537623E-01      0.10582085E-06      0.10770662E-02      0.20505978E+00
      0.31163428E+00      0.28750693E-01      0.10794068E-06      0.10581441E-02      0.19959665E+00
      0.31200177E+00      0.27950357E-01      0.10988360E-06      0.10391964E-02      0.19404046E+00
      0.31236927E+00      0.27139614E-01      0.11164065E-06      0.10202453E-02      0.18841202E+00
      0.31273676E+00      0.26321597E-01      0.11320312E-06      0.10013131E-02      0.18273308E+00
      0.31310425E+00      0.25499574E-01      0.11456257E-06      0.98242207E-03      0.17702633E+00
      0.31347175E+00      0.24676940E-01      0.11571087E-06      0.96359420E-03      0.17131534E+00
      0.31383924E+00      0.23857211E-01      0.11664021E-06      0.94485150E-03      0.16562451E+00
      0.31420673E+00      0.23044018E-01      0.11734317E-06      0.92621576E-03      0.15997906E+00
      0.31457423E+00      0.22241100E-01      0.11781270E-06      0.90770856E-03      0.15440494E+00
      0.31494172E+00      0.21452296E-01      0.11804221E-06      0.88935127E-03      0.14892880E+00
      0.31530921E+00      0.20681537E-01      0.11802552E-06      0.87116497E-03      0.14357795E+00
      0.31567671E+00      0.19932840E-01      0.11775696E-06      0.85317042E-03      0.13838025E+00
      0.31604420E+00      0.19210294E-01      0.11723138E-06      0.83538808E-03      0.13336410E+00
      0.31641169E+00      0.18518055E-01      0.11644413E-06      0.81783800E-03      0.12855835E+00
      0.31677918E+00      0.17860334E-01      0.11539114E-06      0.80053985E-03      0.12399224E+00
      0.31714668E+00      0.17241387E-01      0.11406894E-06      0.78351287E-03      0.11969531E+00
      0.31751417E+00      0.16665505E-01      0.11247463E-06      0.76677582E-03      0.11569735E+00
      0.31788166E+00      0.16137003E-01      0.11060596E-06      0.75034700E-03      0.11202832E+00
      0.31824916E+00      0.15660209E-01      0.10846134E-06      0.73424417E-03      0.10871825E+00
      0.31861665E+00      0.15239448E-01      0.10603983E-06      0.71848455E-03      0.10579720E+00
      0.31898414E+00      0.14879039E-01      0.10334118E-06      0.70308480E-03      0.10329512E+00
      0.31935164E+00      0.14583274E-01      0.10036583E-06      0.68806097E-03      0.10124182E+00
      0.31971913E+00      0.14356410E-01      0.97114954E-07      0.67342852E-03      0.99666865E-01
      0.32008662E+00      0.14202659E-01      0.93590437E-07      0.65920224E-03      0.98599472E-01
      0.32045412E+00      0.14126168E-01      0.89794903E-07      0.64539627E-03      0.98068448E-01
      0.32082161E+00      0.14131014E-01      0.85731721E-07      0.63202408E-03      0.98102088E-01
      0.32118910E+00      0.14221185E-01      0.81405012E-07      0.61909843E-03      0.98728088E-01
      0.32155660E+00      0.14400574E-01      0.76819648E-07      0.60663136E-03      0.99973460E-01
      0.32192409E+00      0.14672958E-01      0.71981262E-07      0.59463418E-03      0.10186444E+00
      0.32229158E+00      0.15041994E-01      0.66896242E-07      0.58311744E-03      0.10442641E+00
      0.32265908E+00      0.15511200E-01      0.61571734E-07      0.57209094E-03      0.10768379E+00
      0.32302657E+00      0.16083946E-01      0.56015634E-07      0.56156369E-03      0.11165998E+00
      0.32339406E+00      0.16763441E-01      0.50236585E-07      0.55154390E-03      0.11637725E+00
      0.32376156E+00      0.17552718E-01      0.44243968E-07      0.54203900E-03      0.12185667E+00
      0.32412905E+00      0.18454630E-01      0.38047890E-07      0.53305559E-03      0.12811804E+00
      0.32449654E+00      0.19471832E-01      0.31659177E-07      0.52459945E-03      0.13517978E+00
      0.32486404E+00      0.20606770E-01      0.25089352E-07      0.51667554E-03      0.14305889E+00
      0.32523153E+00      0.21861676E-01      0.18350624E-07      0.50928796E-03      0.15177086E+00
      0.32559902E+00      0.23238552E-01      0.11455870E-07      0.50244001E-03      0.16132958E+00
      0.32596652E+00      0.24739165E-01      0.44186096E-08      0.49613411E-03      0.17174732E+00
      0.32633401E+00      0.26365034E-01     -0.27470133E-08      0.49037183E-03      0.18303463E+00
      0.32670150E+00      0.28117424E-01     -0.10026257E-07      0.48515391E-03      0.19520029E+00
      0.32706900E+00      0.29997338E-01     -0.17403806E-07      0.48048022E-03      0.20825127E+00
      0.32743649E+00      0.32005509E-01     -0.24863803E-07      0.47634980E-03      0.22219264E+00
      0.32780398E+00      0.34142395E-01     -0.32389877E-07      0.47276080E-03      0.23702760E+00
      0.32817148E+00      0.36408169E-01     -0.39965171E-07      0.46971055E-03      0.25275734E+00
      0.32853897E+00      0.38802720E-01     -0.47572383E-07      0.46719554E-03      0.26938109E+00
      0.32890646E+00      0.41325643E-01     -0.55193796E-07      0.46521140E-03      0.28689604E+00
      0.32927396E+00      0.43976238E-01     -0.62811313E-07      0.46375294E-03      0.30529733E+00
      0.32964145E+00      0.46753510E-01     -0.70406499E-07      0.46281412E-03      0.32457806E+00
      0.33000894E+00      0.49656161E-01     -0.77960617E-07      0.46238811E-03      0.34472920E+00
      0.33037644E+00      0.52682592E-01     -0.85454668E-07      0.46246724E-03      0.36573967E+00
      0.33074393E+00      0.55830905E-01     -0.92869435E-07      0.46304307E-03      0.38759628E+00
      0.33111142E+00      0.59098899E-01     -0.10018552E-06      0.46410633E-03      0.41028376E+00
      0.33147892E+00      0.62484076E-01     -0.10738340E-06      0.46564700E-03      0.43378476E+00
      0.33184641E+00      0.65983640E-01     -0.11444345E-06      0.46765429E-03      0.45807987E+00
      0.33221390E+00      0.69594502E-01     -0.12134600E-06      0.47011666E-03      0.48314764E+00
      0.33258139E+00      0.73313284E-01     -0.12807138E-06      0.47302182E-03      0.50896463E+00
      0.33294889E+00      0.77136322E-01     -0.13459998E-06      0.47635679E-03      0.53550541E+00
      0.33331638E+00      0.81059678E-01     -0.14091226E-06      0.48010787E-03      0.56274261E+00
      0.33368387E+00      0.85079138E-01     -0.14698882E-06      0.48426068E-03      0.59064701E+00
      0.33405137E+00      0.89190227E-01     -0.15281045E-06      0.48880017E-03      0.61918753E+00
      0.33441886E+00      0.93388216E-01     -0.15835816E-06      0.49371067E-03      0.64833133E+00
      0.33478635E+00      0.97668127E-01     -0.16361325E-06      0.49897587E-03      0.67804386E+00
      0.33515385E+00      0.10202475E+00     -0.16855731E-06      0.50457887E-03      0.70828895E+00
      0.33552134E+00      0.10645265E+00     -0.17317233E-06      0.51050220E-03      0.73902884E+00
      0.33588883E+00      0.11094617E+00     -0.17744068E-06      0.51672784E-03      0.77022434E+00
      0.33625633E+00      0.11549947E+00     -0.18134520E-06      0.52323725E-03      0.80183483E+00
      0.33662382E+00      0.12010651E+00     -0.18486922E-06      0.53001139E-03      0.83381840E+00
      0.33699131E+00      0.12476108E+00     -0.18799661E-06      0.53703075E-03      0.86613195E+00
      0.33735881E+00      0.12945682E+00     -0.19071181E-06      0.54427540E-03      0.89873128E+00
      0.33772630E+00      0.13418721E+00     -0.19299990E-06      0.55172498E-03      0.93157117E+00
      0.33809379E+00      0.13894561E+00     -0.19484660E-06      0.55935875E-03      0.96460553E+00
      0.33846129E+00      0.14372527E+00     -0.19623834E-06      0.56715565E-03      0.99778749E+00
      0.33882878E+00      0.14851934E+00     -0.19716225E-06      0.57509428E-03      0.10310695E+01
      0.33919627E+00      0.15332090E+00     -0.19760627E-06      0.58315297E-03      0.10644035E+01
      0.33956377E+00      0.15812297E+00     -0.19755910E-06      0.59130981E-03      0.10977410E+01
      0.33993126E+00      0.16291850E+00     -0.19701031E-06      0.59954265E-03      0.11310331E+01
      0.34029875E+00      0.16770045E+00     -0.19595028E-06      0.60782920E-03      0.11642310E+01
      0.34066625E+00      0.17246174E+00     -0.19437032E-06      0.61614701E-03      0.11972854E+01
      0.34103374E+00      0.17719534E+00     -0.19226261E-06      0.62447352E-03      0.12301476E+01
      0.34140123E+00      0.18189420E+00     -0.18962032E-06      0.63278612E-03      0.12627686E+01
      0.34176873E+00      0.18655136E+00     -0.18643751E-06      0.64106216E-03      0.12951001E+01
      0.34213622E+00      0.19115989E+00     -0.18270927E-06      0.64927899E-03      0.13270941E+01
      0.34250371E+00      0.19571298E+00     -0.17843166E-06      0.65741404E-03      0.13587031E+01
      0.34287121E+00      0.20020388E+00     -0.17360173E-06      0.66544479E-03      0.13898804E+01
      0.34323870E+00      0.20462600E+00     -0.16821757E-06      0.67334886E-03      0.14205801E+01
      0.34360619E+00      0.20897284E+00     -0.16227830E-06      0.68110405E-03      0.14507573E+01
      0.34397369E+00      0.21323809E+00     -0.15578406E-06      0.68868835E-03      0.14803681E+01
      0.34434118E+00      0.21741560E+00     -0.14873604E-06      0.69607999E-03      0.15093698E+01
      0.34470867E+00      0.22149941E+00     -0.14113648E-06      0.70325749E-03      0.15377208E+01
      0.34507617E+00      0.22548373E+00     -0.13298864E-06      0.71019969E-03      0.15653813E+01
      0.34544366E+00      0.22936303E+00     -0.12429685E-06      0.71688579E-03      0.15923127E+01
      0.34581115E+00      0.23313198E+00     -0.11506645E-06      0.72329541E-03      0.16184780E+01
      0.34617865E+00      0.23678552E+00     -0.10530383E-06      0.72940858E-03      0.16438420E+01
      0.34654614E+00      0.24031882E+00     -0.95016385E-07      0.73520581E-03      0.16683713E+01
      0.34691363E+00      0.24372734E+00     -0.84212534E-07      0.74066816E-03      0.16920344E+01
      0.34728113E+00      0.24700682E+00     -0.72901678E-07      0.74577719E-03      0.17148016E+01
      0.34764862E+00      0.25015327E+00     -0.61094197E-07      0.75051508E-03      0.17366453E+01
      0.34801611E+00      0.25316303E+00     -0.48801431E-07      0.75486463E-03      0.17575400E+01
      0.34838360E+00      0.25603274E+00     -0.36035656E-07      0.75880927E-03      0.17774625E+01
      0.34875110E+00      0.25875936E+00     -0.22810065E-07      0.76233315E-03      0.17963915E+01
      0.34911859E+00      0.26134016E+00     -0.91387372E-08      0.76542113E-03      0.18143083E+01
      0.34948608E+00      0.26377276E+00      0.49633864E-08      0.76805881E-03      0.18311962E+01
      0.34985358E+00      0.26605511E+00      0.19480532E-07      0.77023257E-03      0.18470410E+01
      0.35022107E+00      0.26818550E+00      0.34396126E-07      0.77192963E-03      0.18618308E+01
      0.35058856E+00      0.27016255E+00      0.49692827E-07      0.77313800E-03      0.18755562E+01
