# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.022711
# Static polarizability (from sum rule) =        11.025296 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.28223482E+00      0.57978390E-03     -0.14597360E-12      0.30480578E-13      0.40250482E-02
      0.28260231E+00      0.56589186E-03     -0.14647070E-12      0.30606018E-13      0.39286051E-02
      0.28296981E+00      0.55029521E-03     -0.14697358E-12      0.30783759E-13      0.38203281E-02
      0.28333730E+00      0.53305014E-03     -0.14748197E-12      0.31012379E-13      0.37006072E-02
      0.28370479E+00      0.51422343E-03     -0.14799561E-12      0.31290352E-13      0.35699061E-02
      0.28407229E+00      0.49389236E-03     -0.14851425E-12      0.31616051E-13      0.34287612E-02
      0.28443978E+00      0.47214452E-03     -0.14903766E-12      0.31987756E-13      0.32777806E-02
      0.28480727E+00      0.44907758E-03     -0.14956563E-12      0.32403657E-13      0.31176424E-02
      0.28517477E+00      0.42479901E-03     -0.15009798E-12      0.32861863E-13      0.29490928E-02
      0.28554226E+00      0.39942575E-03     -0.15063451E-12      0.33360406E-13      0.27729433E-02
      0.28590975E+00      0.37308373E-03     -0.15117507E-12      0.33897246E-13      0.25900684E-02
      0.28627724E+00      0.34590747E-03     -0.15171952E-12      0.34470282E-13      0.24014020E-02
      0.28664474E+00      0.31803954E-03     -0.15226772E-12      0.35077356E-13      0.22079338E-02
      0.28701223E+00      0.28962996E-03     -0.15281958E-12      0.35716260E-13      0.20107053E-02
      0.28737972E+00      0.26083556E-03     -0.15337501E-12      0.36384743E-13      0.18108052E-02
      0.28774722E+00      0.23181931E-03     -0.15393392E-12      0.37080518E-13      0.16093649E-02
      0.28811471E+00      0.20274958E-03     -0.15449626E-12      0.37801273E-13      0.14075535E-02
      0.28848220E+00      0.17379935E-03     -0.15506198E-12      0.38544672E-13      0.12065715E-02
      0.28884970E+00      0.14514537E-03     -0.15563107E-12      0.39308366E-13      0.10076463E-02
      0.28921719E+00      0.11696730E-03     -0.15620350E-12      0.40090001E-13      0.81202497E-03
      0.28958468E+00      0.89446803E-04     -0.15677930E-12      0.40887224E-13      0.62096876E-03
      0.28995218E+00      0.62766608E-04     -0.15735846E-12      0.41697690E-13      0.43574618E-03
      0.29031967E+00      0.37109527E-04     -0.15794103E-12      0.42519071E-13      0.25762639E-03
      0.29068716E+00      0.12657472E-04     -0.15852704E-12      0.43349061E-13      0.87872281E-04
      0.29105466E+00     -0.10409564E-04     -0.15911657E-12      0.44185385E-13     -0.72266575E-04
      0.29142215E+00     -0.31914534E-04     -0.15970967E-12      0.45025804E-13     -0.22156106E-03
      0.29178964E+00     -0.51684378E-04     -0.16030642E-12      0.45868125E-13     -0.35880974E-03
      0.29215714E+00     -0.69551064E-04     -0.16090692E-12      0.46710204E-13     -0.48284608E-03
      0.29252463E+00     -0.85352634E-04     -0.16151126E-12      0.47549954E-13     -0.59254571E-03
      0.29289212E+00     -0.98934240E-04     -0.16211955E-12      0.48385353E-13     -0.68683363E-03
      0.29325962E+00     -0.11014917E-03     -0.16273191E-12      0.49214446E-13     -0.76469129E-03
      0.29362711E+00     -0.11885984E-03     -0.16334846E-12      0.50035354E-13     -0.82516362E-03
      0.29399460E+00     -0.12493881E-03     -0.16396933E-12      0.50846279E-13     -0.86736581E-03
      0.29436210E+00     -0.12826971E-03     -0.16459464E-12      0.51645507E-13     -0.89049001E-03
      0.29472959E+00     -0.12874817E-03     -0.16522454E-12      0.52431417E-13     -0.89381164E-03
      0.29509708E+00     -0.12628270E-03     -0.16585917E-12      0.53202480E-13     -0.87669552E-03
      0.29546458E+00     -0.12079551E-03     -0.16649867E-12      0.53957267E-13     -0.83860166E-03
      0.29583207E+00     -0.11222331E-03     -0.16714319E-12      0.54694454E-13     -0.77909066E-03
      0.29619956E+00     -0.10051802E-03     -0.16779286E-12      0.55412821E-13     -0.69782872E-03
      0.29656706E+00     -0.85647424E-04     -0.16844784E-12      0.56111258E-13     -0.59459224E-03
      0.29693455E+00     -0.67595789E-04     -0.16910828E-12      0.56788768E-13     -0.46927192E-03
      0.29730204E+00     -0.46364350E-04     -0.16977430E-12      0.57444467E-13     -0.32187638E-03
      0.29766954E+00     -0.21971773E-04     -0.17044606E-12      0.58077588E-13     -0.15253519E-03
      0.29803703E+00      0.55454912E-05     -0.17112369E-12      0.58687483E-13      0.38498601E-04
      0.29840452E+00      0.36132931E-04     -0.17180733E-12      0.59273620E-13      0.25084655E-03
      0.29877202E+00      0.69717791E-04     -0.17249710E-12      0.59835589E-13      0.48400356E-03
      0.29913951E+00      0.10620898E-03     -0.17319313E-12      0.60373099E-13      0.73733722E-03
      0.29950700E+00      0.14549706E-03     -0.17389553E-12      0.60885979E-13      0.10100879E-02
      0.29987450E+00      0.18745439E-03     -0.17460441E-12      0.61374175E-13      0.13013693E-02
      0.30024199E+00      0.23193527E-03     -0.17531988E-12      0.61837753E-13      0.16101700E-02
      0.30060948E+00      0.27877629E-03     -0.17604204E-12      0.62276895E-13      0.19353556E-02
      0.30097698E+00      0.32779672E-03     -0.17677096E-12      0.62691897E-13      0.22756713E-02
      0.30134447E+00      0.37879901E-03     -0.17750673E-12      0.63083169E-13      0.26297458E-02
      0.30171196E+00      0.43156944E-03     -0.17824942E-12      0.63451230E-13      0.29960953E-02
      0.30207945E+00      0.48587880E-03     -0.17899907E-12      0.63796705E-13      0.33731285E-02
      0.30244695E+00      0.54148323E-03     -0.17975575E-12      0.64120325E-13      0.37591525E-02
      0.30281444E+00      0.59812513E-03     -0.18051949E-12      0.64422919E-13      0.41523790E-02
      0.30318193E+00      0.65553420E-03     -0.18129032E-12      0.64705413E-13      0.45509313E-02
      0.30354943E+00      0.71342852E-03     -0.18206824E-12      0.64968825E-13      0.49528526E-02
      0.30391692E+00      0.77151582E-03     -0.18285326E-12      0.65214259E-13      0.53561135E-02
      0.30428441E+00      0.82949471E-03     -0.18364538E-12      0.65442902E-13      0.57586217E-02
      0.30465191E+00      0.88705610E-03     -0.18444457E-12      0.65656019E-13      0.61582316E-02
      0.30501940E+00      0.94388467E-03     -0.18525080E-12      0.65854946E-13      0.65527540E-02
      0.30538689E+00      0.99966039E-03     -0.18606401E-12      0.66041084E-13      0.69399672E-02
      0.30575439E+00      0.10540601E-02     -0.18688416E-12      0.66215895E-13      0.73176279E-02
      0.30612188E+00      0.11067594E-02     -0.18771117E-12      0.66380897E-13      0.76834829E-02
      0.30648937E+00      0.11574338E-02     -0.18854494E-12      0.66537653E-13      0.80352813E-02
      0.30685687E+00      0.12057613E-02     -0.18938540E-12      0.66687771E-13      0.83707863E-02
      0.30722436E+00      0.12514235E-02     -0.19023241E-12      0.66832892E-13      0.86877882E-02
      0.30759185E+00      0.12941078E-02     -0.19108586E-12      0.66974688E-13      0.89841169E-02
      0.30795935E+00      0.13335094E-02     -0.19194561E-12      0.67114850E-13      0.92576553E-02
      0.30832684E+00      0.13693326E-02     -0.19281150E-12      0.67255089E-13      0.95063520E-02
      0.30869433E+00      0.14012935E-02     -0.19368338E-12      0.67397123E-13      0.97282344E-02
      0.30906183E+00      0.14291210E-02     -0.19456105E-12      0.67542671E-13      0.99214219E-02
      0.30942932E+00      0.14525593E-02     -0.19544433E-12      0.67693451E-13      0.10084139E-01
      0.30979681E+00      0.14713698E-02     -0.19633302E-12      0.67851169E-13      0.10214727E-01
      0.31016431E+00      0.14853324E-02     -0.19722690E-12      0.68017513E-13      0.10311660E-01
      0.31053180E+00      0.14942474E-02     -0.19812573E-12      0.68194148E-13      0.10373551E-01
      0.31089929E+00      0.14979377E-02     -0.19902928E-12      0.68382711E-13      0.10399170E-01
      0.31126679E+00      0.14962497E-02     -0.19993728E-12      0.68584800E-13      0.10387452E-01
      0.31163428E+00      0.14890556E-02     -0.20084947E-12      0.68801975E-13      0.10337508E-01
      0.31200177E+00      0.14762542E-02     -0.20176557E-12      0.69035745E-13      0.10248636E-01
      0.31236927E+00      0.14577727E-02     -0.20268527E-12      0.69287567E-13      0.10120332E-01
      0.31273676E+00      0.14335680E-02     -0.20360829E-12      0.69558842E-13      0.99522945E-02
      0.31310425E+00      0.14036274E-02     -0.20453430E-12      0.69850904E-13      0.97444375E-02
      0.31347175E+00      0.13679703E-02     -0.20546297E-12      0.70165020E-13      0.94968944E-02
      0.31383924E+00      0.13266486E-02     -0.20639396E-12      0.70502384E-13      0.92100253E-02
      0.31420673E+00      0.12797474E-02     -0.20732693E-12      0.70864113E-13      0.88844222E-02
      0.31457423E+00      0.12273861E-02     -0.20826150E-12      0.71251243E-13      0.85209130E-02
      0.31494172E+00      0.11697183E-02     -0.20919731E-12      0.71664723E-13      0.81205647E-02
      0.31530921E+00      0.11069325E-02     -0.21013397E-12      0.72105418E-13      0.76846851E-02
      0.31567671E+00      0.10392518E-02     -0.21107110E-12      0.72574096E-13      0.72148236E-02
      0.31604420E+00      0.96693407E-03     -0.21200828E-12      0.73071436E-13      0.67127704E-02
      0.31641169E+00      0.89027168E-03     -0.21294510E-12      0.73598018E-13      0.61805552E-02
      0.31677918E+00      0.80959096E-03     -0.21388115E-12      0.74154323E-13      0.56204434E-02
      0.31714668E+00      0.72525158E-03     -0.21481600E-12      0.74740736E-13      0.50349321E-02
      0.31751417E+00      0.63764574E-03     -0.21574919E-12      0.75357535E-13      0.44267439E-02
      0.31788166E+00      0.54719708E-03     -0.21668029E-12      0.76004900E-13      0.37988199E-02
      0.31824916E+00      0.45435948E-03     -0.21760884E-12      0.76682907E-13      0.31543111E-02
      0.31861665E+00      0.35961563E-03     -0.21853438E-12      0.77391529E-13      0.24965685E-02
      0.31898414E+00      0.26347538E-03     -0.21945644E-12      0.78130637E-13      0.18291317E-02
      0.31935164E+00      0.16647391E-03     -0.22037454E-12      0.78899998E-13      0.11557160E-02
      0.31971913E+00      0.69169754E-04     -0.22128820E-12      0.79699279E-13      0.48019890E-03
      0.32008662E+00     -0.27857447E-04     -0.22219692E-12      0.80528046E-13     -0.19339545E-03
      0.32045412E+00     -0.12400930E-03     -0.22310023E-12      0.81385768E-13     -0.86091287E-03
      0.32082161E+00     -0.21867125E-03     -0.22399761E-12      0.82271815E-13     -0.15180869E-02
      0.32118910E+00     -0.31121528E-03     -0.22488856E-12      0.83185464E-13     -0.21605576E-02
      0.32155660E+00     -0.40100282E-03     -0.22577257E-12      0.84125900E-13     -0.27838918E-02
      0.32192409E+00     -0.48738778E-03     -0.22664914E-12      0.85092217E-13     -0.33836043E-02
      0.32229158E+00     -0.56971977E-03     -0.22751775E-12      0.86083425E-13     -0.39551797E-02
      0.32265908E+00     -0.64734734E-03     -0.22837787E-12      0.87098450E-13     -0.44940955E-02
      0.32302657E+00     -0.71962149E-03     -0.22922901E-12      0.88136139E-13     -0.49958462E-02
      0.32339406E+00     -0.78589917E-03     -0.23007062E-12      0.89195263E-13     -0.54559673E-02
      0.32376156E+00     -0.84554688E-03     -0.23090220E-12      0.90274522E-13     -0.58700611E-02
      0.32412905E+00     -0.89794445E-03     -0.23172322E-12      0.91372549E-13     -0.62338221E-02
      0.32449654E+00     -0.94248870E-03     -0.23253316E-12      0.92487915E-13     -0.65430627E-02
      0.32486404E+00     -0.97859733E-03     -0.23333150E-12      0.93619132E-13     -0.67937405E-02
      0.32523153E+00     -0.10057127E-02     -0.23411773E-12      0.94764658E-13     -0.69819842E-02
      0.32559902E+00     -0.10233057E-02     -0.23489132E-12      0.95922905E-13     -0.71041203E-02
      0.32596652E+00     -0.10308794E-02     -0.23565177E-12      0.97092240E-13     -0.71566999E-02
      0.32633401E+00     -0.10279733E-02     -0.23639856E-12      0.98270991E-13     -0.71365248E-02
      0.32670150E+00     -0.10141666E-02     -0.23713120E-12      0.99457454E-13     -0.70406738E-02
      0.32706900E+00     -0.98908190E-03     -0.23784919E-12      0.10064990E-12     -0.68665278E-02
      0.32743649E+00     -0.95238915E-03     -0.23855202E-12      0.10184657E-12     -0.66117949E-02
      0.32780398E+00     -0.90380880E-03     -0.23923922E-12      0.10304569E-12     -0.62745343E-02
      0.32817148E+00     -0.84311522E-03     -0.23991030E-12      0.10424549E-12     -0.58531797E-02
      0.32853897E+00     -0.77013990E-03     -0.24056480E-12      0.10544416E-12     -0.53465614E-02
      0.32890646E+00     -0.68477446E-03     -0.24120224E-12      0.10663993E-12     -0.47539267E-02
      0.32927396E+00     -0.58697342E-03     -0.24182219E-12      0.10783099E-12     -0.40749602E-02
      0.32964145E+00     -0.47675686E-03     -0.24242419E-12      0.10901558E-12     -0.33098010E-02
      0.33000894E+00     -0.35421273E-03     -0.24300781E-12      0.11019193E-12     -0.24590598E-02
      0.33037644E+00     -0.21949895E-03     -0.24357263E-12      0.11135828E-12     -0.15238330E-02
      0.33074393E+00     -0.72845286E-04     -0.24411824E-12      0.11251293E-12     -0.50571564E-03
      0.33111142E+00      0.85445170E-04     -0.24464425E-12      0.11365416E-12      0.59318813E-03
      0.33147892E+00      0.25499475E-03     -0.24515028E-12      0.11478033E-12      0.17702564E-02
      0.33184641E+00      0.43535032E-03     -0.24563596E-12      0.11588981E-12      0.30223434E-02
      0.33221390E+00      0.62598277E-03     -0.24610094E-12      0.11698102E-12      0.43457757E-02
      0.33258139E+00      0.82628677E-03     -0.24654489E-12      0.11805242E-12      0.57363511E-02
      0.33294889E+00      0.10355810E-02     -0.24696747E-12      0.11910252E-12      0.71893398E-02
      0.33331638E+00      0.12531088E-02     -0.24736840E-12      0.12012989E-12      0.86994884E-02
      0.33368387E+00      0.14780390E-02     -0.24774739E-12      0.12113315E-12      0.10261027E-01
      0.33405137E+00      0.17094674E-02     -0.24810417E-12      0.12211098E-12      0.11867678E-01
      0.33441886E+00      0.19464187E-02     -0.24843850E-12      0.12306213E-12      0.13512671E-01
      0.33478635E+00      0.21878485E-02     -0.24875015E-12      0.12398540E-12      0.15188755E-01
      0.33515385E+00      0.24326462E-02     -0.24903890E-12      0.12487968E-12      0.16888220E-01
      0.33552134E+00      0.26796378E-02     -0.24930459E-12      0.12574391E-12      0.18602916E-01
      0.33588883E+00      0.29275900E-02     -0.24954703E-12      0.12657711E-12      0.20324281E-01
      0.33625633E+00      0.31752137E-02     -0.24976609E-12      0.12737838E-12      0.22043365E-01
      0.33662382E+00      0.34211685E-02     -0.24996164E-12      0.12814689E-12      0.23750863E-01
      0.33699131E+00      0.36640679E-02     -0.25013358E-12      0.12888187E-12      0.25437149E-01
      0.33735881E+00      0.39024841E-02     -0.25028184E-12      0.12958267E-12      0.27092312E-01
      0.33772630E+00      0.41349542E-02     -0.25040636E-12      0.13024867E-12      0.28706195E-01
      0.33809379E+00      0.43599861E-02     -0.25050712E-12      0.13087937E-12      0.30268440E-01
      0.33846129E+00      0.45760650E-02     -0.25058410E-12      0.13147434E-12      0.31768530E-01
      0.33882878E+00      0.47816605E-02     -0.25063731E-12      0.13203320E-12      0.33195840E-01
      0.33919627E+00      0.49752337E-02     -0.25066681E-12      0.13255570E-12      0.34539689E-01
      0.33956377E+00      0.51552451E-02     -0.25067264E-12      0.13304163E-12      0.35789386E-01
      0.33993126E+00      0.53201625E-02     -0.25065491E-12      0.13349089E-12      0.36934297E-01
      0.34029875E+00      0.54684692E-02     -0.25061372E-12      0.13390343E-12      0.37963890E-01
      0.34066625E+00      0.55986728E-02     -0.25054921E-12      0.13427930E-12      0.38867805E-01
      0.34103374E+00      0.57093139E-02     -0.25046153E-12      0.13461863E-12      0.39635912E-01
      0.34140123E+00      0.57989755E-02     -0.25035087E-12      0.13492160E-12      0.40258372E-01
