# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.822896
# Static polarizability (from sum rule) =        14.059382 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.27121002E+00     -0.66186487E-03      0.42467815E-05     -0.51228868E-06     -0.45948809E-02
      0.27157751E+00     -0.36756734E-03      0.42520940E-05     -0.51247272E-06     -0.25517719E-02
      0.27194501E+00     -0.54972855E-04      0.42574274E-05     -0.51265675E-06     -0.38163942E-03
      0.27231250E+00      0.27500886E-03      0.42627776E-05     -0.51284081E-06      0.19092009E-02
      0.27267999E+00      0.62134478E-03      0.42681408E-05     -0.51302497E-06      0.43135773E-02
      0.27304749E+00      0.98287921E-03      0.42735128E-05     -0.51320927E-06      0.68234667E-02
      0.27341498E+00      0.13583351E-02      0.42788897E-05     -0.51339374E-06      0.94300035E-02
      0.27378247E+00      0.17463159E-02      0.42842676E-05     -0.51357840E-06      0.12123492E-01
      0.27414997E+00      0.21453081E-02      0.42896429E-05     -0.51376326E-06      0.14893426E-01
      0.27451746E+00      0.25536845E-02      0.42950119E-05     -0.51394830E-06      0.17728508E-01
      0.27488495E+00      0.29697079E-02      0.43003712E-05     -0.51413350E-06      0.20616677E-01
      0.27525245E+00      0.33915355E-02      0.43057176E-05     -0.51431880E-06      0.23545141E-01
      0.27561994E+00      0.38172245E-02      0.43110480E-05     -0.51450415E-06      0.26500412E-01
      0.27598743E+00      0.42447374E-02      0.43163597E-05     -0.51468946E-06      0.29468346E-01
      0.27635493E+00      0.46719489E-02      0.43216502E-05     -0.51487461E-06      0.32434187E-01
      0.27672242E+00      0.50966528E-02      0.43269172E-05     -0.51505947E-06      0.35382620E-01
      0.27708991E+00      0.55165700E-02      0.43321589E-05     -0.51524390E-06      0.38297821E-01
      0.27745741E+00      0.59293565E-02      0.43373737E-05     -0.51542770E-06      0.41163519E-01
      0.27782490E+00      0.63326131E-02      0.43425604E-05     -0.51561066E-06      0.43963057E-01
      0.27819239E+00      0.67238947E-02      0.43477182E-05     -0.51579255E-06      0.46679462E-01
      0.27855989E+00      0.71007206E-02      0.43528466E-05     -0.51597309E-06      0.49295509E-01
      0.27892738E+00      0.74605853E-02      0.43579456E-05     -0.51615198E-06      0.51793807E-01
      0.27929487E+00      0.78009700E-02      0.43630157E-05     -0.51632890E-06      0.54156868E-01
      0.27966237E+00      0.81193545E-02      0.43680576E-05     -0.51650346E-06      0.56367197E-01
      0.28002986E+00      0.84132294E-02      0.43730726E-05     -0.51667527E-06      0.58407371E-01
      0.28039735E+00      0.86801090E-02      0.43780625E-05     -0.51684389E-06      0.60260136E-01
      0.28076485E+00      0.89175449E-02      0.43830295E-05     -0.51700883E-06      0.61908493E-01
      0.28113234E+00      0.91231389E-02      0.43879763E-05     -0.51716958E-06      0.63335794E-01
      0.28149983E+00      0.92945579E-02      0.43929059E-05     -0.51732559E-06      0.64525840E-01
      0.28186733E+00      0.94295471E-02      0.43978220E-05     -0.51747625E-06      0.65462979E-01
      0.28223482E+00      0.95259455E-02      0.44027287E-05     -0.51762093E-06      0.66132208E-01
      0.28260231E+00      0.95817000E-02      0.44076305E-05     -0.51775895E-06      0.66519274E-01
      0.28296981E+00      0.95948802E-02      0.44125325E-05     -0.51788960E-06      0.66610775E-01
      0.28333730E+00      0.95636938E-02      0.44174401E-05     -0.51801210E-06      0.66394269E-01
      0.28370479E+00      0.94865013E-02      0.44223593E-05     -0.51812565E-06      0.65858374E-01
      0.28407229E+00      0.93618310E-02      0.44272963E-05     -0.51822942E-06      0.64992872E-01
      0.28443978E+00      0.91883940E-02      0.44322580E-05     -0.51832250E-06      0.63788816E-01
      0.28480727E+00      0.89650987E-02      0.44372516E-05     -0.51840397E-06      0.62238627E-01
      0.28517477E+00      0.86910658E-02      0.44422846E-05     -0.51847287E-06      0.60336202E-01
      0.28554226E+00      0.83656426E-02      0.44473649E-05     -0.51852819E-06      0.58077008E-01
      0.28590975E+00      0.79884166E-02      0.44525008E-05     -0.51856888E-06      0.55458183E-01
      0.28627724E+00      0.75592299E-02      0.44577008E-05     -0.51859385E-06      0.52478629E-01
      0.28664474E+00      0.70781917E-02      0.44629740E-05     -0.51860200E-06      0.49139106E-01
      0.28701223E+00      0.65456916E-02      0.44683293E-05     -0.51859218E-06      0.45442318E-01
      0.28737972E+00      0.59624118E-02      0.44737762E-05     -0.51856320E-06      0.41393000E-01
      0.28774722E+00      0.53293383E-02      0.44793243E-05     -0.51851386E-06      0.36997998E-01
      0.28811471E+00      0.46477722E-02      0.44849833E-05     -0.51844293E-06      0.32266344E-01
      0.28848220E+00      0.39193399E-02      0.44907631E-05     -0.51834916E-06      0.27209330E-01
      0.28884970E+00      0.31460023E-02      0.44966737E-05     -0.51823127E-06      0.21840570E-01
      0.28921719E+00      0.23300636E-02      0.45027251E-05     -0.51808797E-06      0.16176058E-01
      0.28958468E+00      0.14741789E-02      0.45089274E-05     -0.51791797E-06      0.10234229E-01
      0.28995218E+00      0.58136105E-03      0.45152906E-05     -0.51771996E-06      0.40359972E-02
      0.29031967E+00     -0.34501397E-03      0.45218249E-05     -0.51749263E-06     -0.23951991E-02
      0.29068716E+00     -0.13012019E-02      0.45285401E-05     -0.51723468E-06     -0.90333665E-02
      0.29105466E+00     -0.22830870E-02      0.45354459E-05     -0.51694481E-06     -0.15849931E-01
      0.29142215E+00     -0.32861792E-02      0.45425521E-05     -0.51662173E-06     -0.22813723E-01
      0.29178964E+00     -0.43056132E-02      0.45498679E-05     -0.51626416E-06     -0.29890965E-01
      0.29215714E+00     -0.53361482E-02      0.45574026E-05     -0.51587088E-06     -0.37045274E-01
      0.29252463E+00     -0.63721692E-02      0.45651649E-05     -0.51544065E-06     -0.44237669E-01
      0.29289212E+00     -0.74076894E-02      0.45731634E-05     -0.51497229E-06     -0.51426586E-01
      0.29325962E+00     -0.84363539E-02      0.45814061E-05     -0.51446466E-06     -0.58567909E-01
      0.29362711E+00     -0.94514450E-02      0.45899008E-05     -0.51391667E-06     -0.65615001E-01
      0.29399460E+00     -0.10445889E-01      0.45986546E-05     -0.51332728E-06     -0.72518752E-01
      0.29436210E+00     -0.11412262E-01      0.46076744E-05     -0.51269549E-06     -0.79227628E-01
      0.29472959E+00     -0.12342802E-01      0.46169661E-05     -0.51202041E-06     -0.85687743E-01
      0.29509708E+00     -0.13229419E-01      0.46265356E-05     -0.51130119E-06     -0.91842926E-01
      0.29546458E+00     -0.14063705E-01      0.46363877E-05     -0.51053707E-06     -0.97634806E-01
      0.29583207E+00     -0.14836947E-01      0.46465267E-05     -0.50972738E-06     -0.10300290E+00
      0.29619956E+00     -0.15540145E-01      0.46569563E-05     -0.50887154E-06     -0.10788473E+00
      0.29656706E+00     -0.16164026E-01      0.46676795E-05     -0.50796907E-06     -0.11221592E+00
      0.29693455E+00     -0.16699062E-01      0.46786984E-05     -0.50701960E-06     -0.11593031E+00
      0.29730204E+00     -0.17135487E-01      0.46900145E-05     -0.50602288E-06     -0.11896012E+00
      0.29766954E+00     -0.17463318E-01      0.47016282E-05     -0.50497876E-06     -0.12123603E+00
      0.29803703E+00     -0.17672380E-01      0.47135395E-05     -0.50388725E-06     -0.12268740E+00
      0.29840452E+00     -0.17752320E-01      0.47257471E-05     -0.50274846E-06     -0.12324237E+00
      0.29877202E+00     -0.17692639E-01      0.47382492E-05     -0.50156267E-06     -0.12282805E+00
      0.29913951E+00     -0.17482714E-01      0.47510430E-05     -0.50033028E-06     -0.12137068E+00
      0.29950700E+00     -0.17111821E-01      0.47641246E-05     -0.49905184E-06     -0.11879582E+00
      0.29987450E+00     -0.16569167E-01      0.47774894E-05     -0.49772809E-06     -0.11502854E+00
      0.30024199E+00     -0.15843913E-01      0.47911318E-05     -0.49635988E-06     -0.10999359E+00
      0.30060948E+00     -0.14925207E-01      0.48050454E-05     -0.49494826E-06     -0.10361564E+00
      0.30097698E+00     -0.13802211E-01      0.48192225E-05     -0.49349445E-06     -0.95819432E-01
      0.30134447E+00     -0.12464131E-01      0.48336547E-05     -0.49199983E-06     -0.86530048E-01
      0.30171196E+00     -0.10900252E-01      0.48483328E-05     -0.49046594E-06     -0.75673089E-01
      0.30207945E+00     -0.90999638E-02      0.48632463E-05     -0.48889455E-06     -0.63174905E-01
      0.30244695E+00     -0.70527991E-02      0.48783841E-05     -0.48728755E-06     -0.48962822E-01
      0.30281444E+00     -0.47484622E-02      0.48937338E-05     -0.48564706E-06     -0.32965367E-01
      0.30318193E+00     -0.21768638E-02      0.49092824E-05     -0.48397536E-06     -0.15112496E-01
      0.30354943E+00      0.67184612E-03      0.49250158E-05     -0.48227493E-06      0.46641740E-02
      0.30391692E+00      0.38072448E-02      0.49409191E-05     -0.48054842E-06      0.26431130E-01
      0.30428441E+00      0.72386032E-02      0.49569765E-05     -0.47879868E-06      0.50252735E-01
      0.30465191E+00      0.10974852E-01      0.49731713E-05     -0.47702872E-06      0.76190989E-01
      0.30501940E+00      0.15024550E-01      0.49894860E-05     -0.47524177E-06      0.10430531E+00
      0.30538689E+00      0.19395847E-01      0.50059024E-05     -0.47344120E-06      0.13465227E+00
      0.30575439E+00      0.24096456E-01      0.50224012E-05     -0.47163059E-06      0.16728543E+00
      0.30612188E+00      0.29133618E-01      0.50389627E-05     -0.46981366E-06      0.20225504E+00
      0.30648937E+00      0.34514069E-01      0.50555664E-05     -0.46799433E-06      0.23960788E+00
      0.30685687E+00      0.40244012E-01      0.50721909E-05     -0.46617666E-06      0.27938700E+00
      0.30722436E+00      0.46329083E-01      0.50888146E-05     -0.46436488E-06      0.32163155E+00
      0.30759185E+00      0.52774326E-01      0.51054148E-05     -0.46256338E-06      0.36637652E+00
      0.30795935E+00      0.59584159E-01      0.51219686E-05     -0.46077667E-06      0.41365259E+00
      0.30832684E+00      0.66762351E-01      0.51384524E-05     -0.45900943E-06      0.46348593E+00
      0.30869433E+00      0.74311993E-01      0.51548423E-05     -0.45726643E-06      0.51589799E+00
      0.30906183E+00      0.82235472E-01      0.51711138E-05     -0.45555259E-06      0.57090536E+00
      0.30942932E+00      0.90534451E-01      0.51872422E-05     -0.45387292E-06      0.62851957E+00
      0.30979681E+00      0.99209843E-01      0.52032024E-05     -0.45223257E-06      0.68874696E+00
      0.31016431E+00      0.10826179E+00      0.52189690E-05     -0.45063672E-06      0.75158853E+00
      0.31053180E+00      0.11768965E+00      0.52345165E-05     -0.44909068E-06      0.81703981E+00
      0.31089929E+00      0.12749198E+00      0.52498192E-05     -0.44759979E-06      0.88509072E+00
      0.31126679E+00      0.13766649E+00      0.52648512E-05     -0.44616948E-06      0.95572549E+00
      0.31163428E+00      0.14821008E+00      0.52795868E-05     -0.44480520E-06      0.10289225E+01
      0.31200177E+00      0.15911880E+00      0.52940001E-05     -0.44351242E-06      0.11046544E+01
      0.31236927E+00      0.17038783E+00      0.53080654E-05     -0.44229664E-06      0.11828877E+01
      0.31273676E+00      0.18201150E+00      0.53217570E-05     -0.44116337E-06      0.12635829E+01
      0.31310425E+00      0.19398325E+00      0.53350497E-05     -0.44011809E-06      0.13466947E+01
      0.31347175E+00      0.20629566E+00      0.53479183E-05     -0.43916625E-06      0.14321715E+01
      0.31383924E+00      0.21894043E+00      0.53603380E-05     -0.43831329E-06      0.15199556E+01
      0.31420673E+00      0.23190840E+00      0.53722844E-05     -0.43756455E-06      0.16099834E+01
      0.31457423E+00      0.24518951E+00      0.53837335E-05     -0.43692532E-06      0.17021852E+01
      0.31494172E+00      0.25877285E+00      0.53946619E-05     -0.43640082E-06      0.17964852E+01
      0.31530921E+00      0.27264667E+00      0.54050467E-05     -0.43599613E-06      0.18928017E+01
      0.31567671E+00      0.28679834E+00      0.54148655E-05     -0.43571624E-06      0.19910472E+01
      0.31604420E+00      0.30121441E+00      0.54240970E-05     -0.43556601E-06      0.20911283E+01
      0.31641169E+00      0.31588062E+00      0.54327202E-05     -0.43555013E-06      0.21929458E+01
      0.31677918E+00      0.33078189E+00      0.54407151E-05     -0.43567314E-06      0.22963953E+01
      0.31714668E+00      0.34590237E+00      0.54480625E-05     -0.43593942E-06      0.24013666E+01
      0.31751417E+00      0.36122546E+00      0.54547443E-05     -0.43635314E-06      0.25077445E+01
      0.31788166E+00      0.37673380E+00      0.54607431E-05     -0.43691826E-06      0.26154084E+01
      0.31824916E+00      0.39240933E+00      0.54660427E-05     -0.43763854E-06      0.27242331E+01
      0.31861665E+00      0.40823333E+00      0.54706279E-05     -0.43851750E-06      0.28340884E+01
      0.31898414E+00      0.42418640E+00      0.54744847E-05     -0.43955841E-06      0.29448398E+01
      0.31935164E+00      0.44024854E+00      0.54776002E-05     -0.44076430E-06      0.30563484E+01
      0.31971913E+00      0.45639918E+00      0.54799626E-05     -0.44213791E-06      0.31684714E+01
      0.32008662E+00      0.47261720E+00      0.54815616E-05     -0.44368171E-06      0.32810621E+01
      0.32045412E+00      0.48888097E+00      0.54823881E-05     -0.44539790E-06      0.33939705E+01
      0.32082161E+00      0.50516841E+00      0.54824344E-05     -0.44728836E-06      0.35070432E+01
      0.32118910E+00      0.52145700E+00      0.54816939E-05     -0.44935465E-06      0.36201239E+01
      0.32155660E+00      0.53772388E+00      0.54801617E-05     -0.45159806E-06      0.37330539E+01
      0.32192409E+00      0.55394584E+00      0.54778344E-05     -0.45401950E-06      0.38456720E+01
      0.32229158E+00      0.57009939E+00      0.54747097E-05     -0.45661960E-06      0.39578152E+01
      0.32265908E+00      0.58616082E+00      0.54707871E-05     -0.45939863E-06      0.40693188E+01
      0.32302657E+00      0.60210623E+00      0.54660676E-05     -0.46235653E-06      0.41800170E+01
      0.32339406E+00      0.61791160E+00      0.54605536E-05     -0.46549288E-06      0.42897430E+01
      0.32376156E+00      0.63355282E+00      0.54542491E-05     -0.46880694E-06      0.43983294E+01
      0.32412905E+00      0.64900576E+00      0.54471598E-05     -0.47229762E-06      0.45056088E+01
      0.32449654E+00      0.66424635E+00      0.54392929E-05     -0.47596346E-06      0.46114140E+01
      0.32486404E+00      0.67925057E+00      0.54306570E-05     -0.47980267E-06      0.47155781E+01
      0.32523153E+00      0.69399456E+00      0.54212625E-05     -0.48381312E-06      0.48179357E+01
      0.32559902E+00      0.70845464E+00      0.54111215E-05     -0.48799233E-06      0.49183223E+01
      0.32596652E+00      0.72260741E+00      0.54002474E-05     -0.49233747E-06      0.50165754E+01
      0.32633401E+00      0.73642976E+00      0.53886553E-05     -0.49684541E-06      0.51125346E+01
      0.32670150E+00      0.74989895E+00      0.53763620E-05     -0.50151264E-06      0.52060421E+01
      0.32706900E+00      0.76299266E+00      0.53633857E-05     -0.50633538E-06      0.52969429E+01
      0.32743649E+00      0.77568904E+00      0.53497461E-05     -0.51130949E-06      0.53850853E+01
      0.32780398E+00      0.78796677E+00      0.53354647E-05     -0.51643057E-06      0.54703213E+01
      0.32817148E+00      0.79980513E+00      0.53205642E-05     -0.52169388E-06      0.55525070E+01
      0.32853897E+00      0.81118402E+00      0.53050690E-05     -0.52709442E-06      0.56315030E+01
      0.32890646E+00      0.82208403E+00      0.52890047E-05     -0.53262691E-06      0.57071744E+01
      0.32927396E+00      0.83248651E+00      0.52723985E-05     -0.53828581E-06      0.57793918E+01
      0.32964145E+00      0.84237357E+00      0.52552788E-05     -0.54406533E-06      0.58480310E+01
      0.33000894E+00      0.85172818E+00      0.52376757E-05     -0.54995944E-06      0.59129737E+01
      0.33037644E+00      0.86053419E+00      0.52196200E-05     -0.55596191E-06      0.59741079E+01
      0.33074393E+00      0.86877637E+00      0.52011443E-05     -0.56206628E-06      0.60313277E+01
      0.33111142E+00      0.87644047E+00      0.51822820E-05     -0.56826593E-06      0.60845344E+01
      0.33147892E+00      0.88351326E+00      0.51630677E-05     -0.57455403E-06      0.61336360E+01
